Episode,R_total,R_env,R_energy,R_passing,R_in_box,R_assist,R_role,R_approach
259,96.07264251920017,-1.0000001192092896,200.14764254900265,-125.29999995231628,0.0,0.0,21.625000678002834,0.6000000238418579
260,7.683087609863305,0.0,9.008087609863304,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
261,75.95956077806059,1.0000001192092896,93.88456074825828,-37.0,0.0,1.0,17.075001060962677,0.0
262,18.70348386280411,0.0,26.653483862804116,-13.0,0.0,0.0,5.050000369548798,0.0
263,33.67970155854659,0.0,50.72970155854659,-26.0,0.0,0.0,8.950000524520874,0.0
264,8.91385611611171,0.0,10.863856116111712,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
265,174.15963748637847,-1.0000001192092896,283.68463751618094,-152.89999985694885,0.0,0.0,43.47500032186508,0.9000000357627869
266,174.80320921584806,0.0,228.778209215848,-74.5,-10.5,0.0,30.125002592802048,0.9000000357627869
267,72.54047952431681,0.0,114.61547952431681,-59.299999952316284,0.0,0.0,16.925000999122858,0.30000001192092896
268,8.531118509819585,0.0,11.106118509819586,-4.0,0.0,0.0,1.1250000894069672,0.30000001192092896
269,8.876256507537342,0.0,10.826256507537343,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
270,7.3175380304638304,0.0,9.26753803046383,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
271,7.7020576917623025,0.0,9.027057691762302,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
272,160.59966359873022,0.0,209.7496635987302,-72.0,0.0,0.0,22.550000719726086,0.30000001192092896
273,15.930206236912703,0.0,18.505206236912702,-4.0,0.0,0.0,1.1250000894069672,0.30000001192092896
274,17.342634123030418,0.0,20.542634123030417,-5.0,0.0,0.0,1.5000001192092896,0.30000001192092896
275,74.17253951719545,0.0,98.79753951719543,-42.0,0.0,0.0,17.37500113248825,0.0
276,7.273346111687448,0.0,9.22334611168745,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
277,7.322592716138712,0.0,9.272592716138712,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
278,10.90032973939648,0.0,10.850329739396479,-1.0,0.0,0.0,0.7500000596046448,0.30000001192092896
279,7.346126105355493,0.0,9.296126105355492,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
280,6.1086433661257,0.0,7.4336433661256995,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
281,10.164993216763598,0.0,12.7399932167636,-4.0,0.0,0.0,1.1250000894069672,0.30000001192092896
282,13.941005469634698,0.0,16.516005469634695,-4.0,0.0,0.0,1.1250000894069672,0.30000001192092896
283,112.91911956011081,0.0,143.56911956011083,-48.0,0.0,0.0,17.35000067576766,0.0
284,6.1260480288888495,0.0,7.451048028888849,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
285,14.76157773241204,0.0,18.56157773241204,-6.0,0.0,0.0,1.9000001549720764,0.30000001192092896
286,30.347960076737877,0.0,41.29796007673787,-17.0,0.0,0.0,6.0500002801418304,0.0
287,240.29484860289298,-1.0000001192092896,352.46984863269535,-147.5,0.0,0.0,35.72500132396817,0.6000000238418579
288,32.25768532446852,0.0,37.657685324468524,-9.0,0.0,0.0,3.3000001311302185,0.30000001192092896
289,87.13776646802802,-1.0000001192092896,180.13776649783014,-111.59999990463257,0.0,0.0,19.00000098347664,0.6000000238418579
290,14.866343731278304,0.0,182.8163437312785,-192.2999997138977,0.0,0.0,22.25000074133277,2.1000000834465027
291,90.40641279606471,-1.0000001192092896,138.056412825867,-64.0,0.0,0.0,17.050000298768282,0.30000001192092896
292,25.477997995110623,0.0,36.30299799511063,-18.0,0.0,0.0,7.175000548362732,0.0
293,47.75549001272249,0.0,61.90549001272248,-26.0,0.0,0.0,11.850000768899918,0.0
294,16.91331740386918,0.0,24.438317403869178,-12.0,0.0,0.0,4.4750001430511475,0.0
295,152.8775295744511,0.0,203.17752957445123,-74.0,0.0,0.0,23.400001168251038,0.30000001192092896
296,114.5530186248597,-1.0000001192092896,160.8280186546619,-63.0,0.0,0.0,17.72500078007579,0.0
297,95.68287946768334,-1.0000001192092896,136.8328794974856,-66.0,0.0,0.0,25.850000470876694,0.0
298,115.5898215284579,-1.0000001192092896,155.18982155826032,-68.0,0.0,0.0,29.40000143274665,0.0
299,37.50663467788054,0.0,56.33163467788055,-30.0,0.0,0.0,11.175000816583633,0.0
300,115.46862974584353,0.0,143.4936297458435,-45.5,-1.0,0.0,17.875000923871994,0.6000000238418579
301,7.702110819215914,0.0,9.027110819215915,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
302,233.287907586084,-1.0000001192092896,306.9879076158865,-118.59999990463257,0.0,0.0,45.3000020571053,0.6000000238418579
303,108.59114664896543,-1.0000001192092896,231.51614667876774,-153.29999995231628,0.0,0.0,31.07500146701932,0.30000001192092896
304,106.4716672745151,0.0,134.42166727451507,-51.30000001192093,0.0,0.0,23.050000727176666,0.30000001192092896
305,108.48993464099763,0.0,125.21493464099765,-29.299999952316284,0.0,0.0,11.975000619888306,0.6000000238418579
306,122.27889891360476,-1.0000001192092896,171.02889894340703,-66.29999995231628,0.0,0.0,18.250000331550837,0.30000001192092896
307,8.91633805893338,0.0,10.866338058933382,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
308,119.24291800472335,-1.0000001192092896,198.39291803452556,-111.59999990463257,0.0,0.0,32.85000068321824,0.6000000238418579
309,179.21203201743904,-1.0000001192092896,286.7870320472414,-131.29999995231628,0.0,0.0,24.425000954419374,0.30000001192092896
310,62.947745598019566,-1.0000001192092896,123.97274562782182,-78.0,0.0,0.0,17.975000772625208,0.0
311,192.48739302213534,0.0,239.5373930221353,-77.5,0.0,0.0,30.150002270936966,0.30000001192092896
312,59.86753636372413,-1.0000001192092896,137.31753639352635,-90.0,0.0,0.0,13.250000644475222,0.30000001192092896
313,142.3338208278606,-1.0000001192092896,218.55882085766288,-102.0,0.0,0.0,26.775001354515553,0.0
314,98.08116440837469,-1.0000001192092896,165.00616443817697,-78.5,-6.0,0.0,18.275000799447298,0.30000001192092896
315,117.59422130225411,-1.0000001192092896,158.0192213320564,-69.0,0.0,0.0,29.575000893324614,0.0
316,7.983920767091964,0.0,9.308920767091966,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
317,7.927733728284423,0.0,9.252733728284422,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
318,140.3904297028579,-1.0000001192092896,177.59042973266017,-59.0,0.0,0.0,22.50000098347664,0.30000001192092896
319,58.507361522185626,0.0,78.88236152218563,-32.299999952316284,0.0,0.0,11.325000613927841,0.6000000238418579
320,8.46123871738823,0.0,11.03623871738823,-4.0,0.0,0.0,1.1250000894069672,0.30000001192092896
321,122.74284073415045,0.0,169.4928407341503,-72.0,0.0,0.0,25.25000098347664,0.0
322,111.58801971173155,-1.0000001192092896,204.11301974153372,-114.29999995231628,0.0,0.0,22.475000947713852,0.30000001192092896
323,24.771034315574013,0.0,38.44603431557401,-21.0,0.0,0.0,7.325000524520874,0.0
324,8.939627921754772,0.0,10.889627921754771,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
325,105.99064604844223,-1.0000001192092896,144.09064607824462,-59.0,0.0,0.0,21.900001108646393,0.0
326,107.63809904278551,-1.0000001192092896,163.1880990725877,-72.0,0.0,0.0,17.450000625103712,0.0
327,7.700978991606728,0.0,9.025978991606728,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
328,7.395505024603038,0.0,9.345505024603039,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
329,87.51894269538819,1.0000001192092896,109.4439426655859,-38.5,-2.5,1.0,16.175000816583633,0.9000000357627869
330,15.31981143817234,0.0,16.644811438172344,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
331,110.65891310933725,-1.0000001192092896,163.2839131391396,-76.29999995231628,0.0,0.0,24.375000167638063,0.30000001192092896
332,70.67723469517647,0.0,101.55223469517644,-42.0,0.0,0.0,11.125000290572643,0.0
333,50.05533476916051,0.0,64.4053347691605,-24.0,0.0,0.0,9.350000262260437,0.30000001192092896
334,243.48547652179437,0.0,473.96047652179465,-281.99999982118607,0.0,0.0,49.125001452863216,2.4000000953674316
335,60.32106820587184,0.0,84.79606820587183,-39.59999990463257,0.0,0.0,14.525000408291817,0.6000000238418579
336,10.101431325590543,0.0,12.676431325590544,-4.0,0.0,0.0,1.1250000894069672,0.30000001192092896
337,130.19431800073636,0.0,174.8193180007363,-63.0,0.0,0.0,17.775000676512718,0.6000000238418579
338,167.74116752085035,0.0,210.64116752085042,-78.29999995231628,0.0,0.0,34.50000178813934,0.9000000357627869
339,209.45540603775123,1.0000001192092896,257.380406007949,-80.79999995231628,-1.0,1.0,31.27500081062317,0.6000000238418579
340,111.89577067139047,-1.0000001192092896,151.4707707011927,-59.30000001192093,0.0,0.0,20.125000413507223,0.6000000238418579
341,17.79946415521606,0.0,20.37446415521606,-4.0,0.0,0.0,1.1250000894069672,0.30000001192092896
342,129.67228421087418,-1.0000001192092896,186.7472842406765,-84.0,0.0,0.0,27.925001613795757,0.0
343,119.89149859340257,0.0,157.86649859340267,-56.0,0.0,0.0,18.02500058710575,0.0
344,159.01463457542698,-1.0000001192092896,202.61463460522927,-71.0,0.0,0.0,28.400000739842653,0.0
345,131.8864266291341,0.0,172.43642662913402,-67.0,0.0,0.0,26.150001786649227,0.30000001192092896
346,7.668372498287715,0.0,8.993372498287714,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
347,60.082633392357,0.0,85.40763339235701,-39.0,0.0,0.0,13.675000488758087,0.0
348,51.671303970714725,-1.0000001192092896,117.82130400051702,-85.0,0.0,0.0,19.850000746548176,0.0
349,63.286483654268196,0.0,96.2114836542682,-47.0,0.0,0.0,13.775000542402267,0.30000001192092896
350,33.94924095232051,-1.0000001192092896,89.27424098212276,-67.0,0.0,0.0,12.675000879913568,0.0
351,6.1051850268943735,0.0,7.430185026894373,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
352,86.80318660059673,0.0,109.15318660059674,-33.0,0.0,0.0,10.650000527501106,0.0
353,55.42373403965651,0.0,78.4487340396565,-33.5,-3.0,0.0,13.175000935792923,0.30000001192092896
354,7.340067680098304,0.0,9.290067680098305,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
355,135.2691989730239,-1.0000001192092896,182.81919900282625,-66.0,0.0,0.0,19.450000915676355,0.0
356,7.718598885724591,0.0,9.04359888572459,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
357,8.90592441916422,0.0,10.85592441916422,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
358,211.60027808131778,-1.0000001192092896,259.57527811112027,-79.0,0.0,0.0,32.02500142529607,0.0
359,101.36656941395655,0.0,135.94156941395656,-48.299999952316284,0.0,0.0,12.82500047981739,0.9000000357627869
360,154.08490152969276,0.0,198.50990152969274,-68.0,0.0,0.0,22.975000396370888,0.6000000238418579
361,93.66934663579298,0.0,144.594346635793,-66.79999995231628,0.0,0.0,15.27500057220459,0.6000000238418579
362,7.7169811910233355,0.0,9.041981191023336,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
363,126.86087100826128,0.0,170.36087100826126,-69.30000001192093,0.0,0.0,25.500001430511475,0.30000001192092896
364,187.7380346556336,-1.0000001192092896,304.96303468543596,-146.8999999165535,0.0,0.0,29.775000751018524,0.9000000357627869
365,146.35160216662013,0.0,181.77660216662008,-65.5,0.0,0.0,29.475002080202103,0.6000000238418579
366,76.71165370004185,0.0,122.61165370004184,-55.299999952316284,0.0,0.0,9.10000030696392,0.30000001192092896
367,119.69886737959908,-1.0000001192092896,191.4988674094013,-86.89999985694885,0.0,0.0,14.9000005684793,1.2000000476837158
368,54.326350497616,0.0,100.10135049761601,-62.0,0.0,0.0,16.225000701844692,0.0
369,185.26264030909417,0.0,263.7876403090941,-102.0,0.0,0.0,23.175000570714474,0.30000001192092896
370,30.071687824899673,0.0,49.571687824899676,-28.0,0.0,0.0,8.500000387430191,0.0
371,44.01114668850435,0.0,49.561146688504344,-14.0,0.0,0.0,8.15000057220459,0.30000001192092896
372,8.127169892795509,0.0,7.452169892795509,0.0,0.0,0.0,0.3750000298023224,0.30000001192092896
373,111.04818890258267,0.0,128.3981889025827,-28.299999952316284,0.0,0.0,10.350000560283661,0.6000000238418579
374,16.54090403735041,0.0,18.490904037350408,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
375,71.74748025814382,0.0,105.67248025814375,-45.0,0.0,0.0,11.075000505894423,0.0
376,161.75300508998615,0.0,210.02800508998612,-69.0,0.0,0.0,20.72500044479966,0.0
377,7.703139739985197,0.0,9.028139739985196,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
378,7.7039542422780745,0.0,9.028954242278074,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
379,16.003630521717227,0.0,22.428630521717228,-11.0,0.0,0.0,4.575000375509262,0.0
380,33.33112963770843,0.0,47.48112963770844,-22.0,0.0,0.0,7.850000381469727,0.0
381,7.683939309409769,0.0,9.00893930940977,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
382,80.04661786708657,0.0,97.84661786708655,-34.30000001192093,0.0,0.0,16.20000123977661,0.30000001192092896
383,40.4409105889338,0.0,48.365910588933794,-14.0,0.0,0.0,5.775000154972076,0.30000001192092896
384,7.305237800966959,0.0,9.25523780096696,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
385,187.36775733567578,-1.0000001192092896,350.0677573654785,-207.89999985694885,0.0,0.0,45.30000092461705,0.9000000357627869
386,15.516756300222244,0.0,24.816756300222245,-14.0,0.0,0.0,4.70000034570694,0.0
387,104.66147443217336,0.0,142.28647443217332,-56.0,0.0,0.0,18.075000196695328,0.30000001192092896
388,44.70384377649566,0.0,58.92884377649566,-22.299999952316284,0.0,0.0,7.475000411272049,0.6000000238418579
389,152.46360593192287,0.0,179.08860593192293,-40.0,0.0,0.0,13.3750004991889,0.0
390,125.28057834746741,0.0,167.5055783474674,-66.8999999165535,0.0,0.0,23.475000739097595,1.2000000476837158
391,7.336567872442656,0.0,9.286567872442657,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
392,6.112298601900549,0.0,7.437298601900548,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
393,55.716458973099364,0.0,81.94145897309934,-40.0,0.0,0.0,13.77500057220459,0.0
394,68.03676123335916,0.0,80.96176123335918,-22.0,0.0,0.0,8.775000840425491,0.30000001192092896
395,76.41861924363828,0.0,116.09361924363829,-43.5,-12.0,0.0,15.525000929832458,0.30000001192092896
396,7.331782131337118,0.0,9.281782131337117,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
397,218.790448096589,0.0,300.665448096589,-129.29999995231628,-1.5,0.0,47.72500064969063,1.2000000476837158
398,5.5261588837422,0.0,7.476158883742199,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
399,6.124283428864726,0.0,7.449283428864727,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
400,273.5062684426747,0.0,355.8312684426745,-137.09999990463257,0.0,0.0,53.27500247955322,1.5000000596046448
401,63.05051524434941,0.0,80.45051524434942,-33.299999952316284,0.0,0.0,15.600001126527786,0.30000001192092896
402,102.25550631949946,0.0,155.08050631949945,-72.29999995231628,0.0,0.0,18.875001057982445,0.6000000238418579
403,162.14076425025814,-1.0000001192092896,232.59076428006048,-96.0,0.0,0.0,26.25000060722232,0.30000001192092896
404,7.301277315884356,0.0,9.251277315884355,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
405,57.31955235606856,0.0,75.46955235606855,-30.299999952316284,0.0,0.0,11.550000786781311,0.6000000238418579
406,159.2325724952779,0.0,261.0825724952779,-140.19999986886978,0.0,0.0,37.15000078454614,1.2000000476837158
407,6.731246482971454,0.0,9.306246482971453,-4.0,0.0,0.0,1.1250000894069672,0.30000001192092896
408,7.699907261933304,0.0,9.024907261933304,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
409,89.13510513005512,-1.0000001192092896,118.53510515985747,-41.299999952316284,0.0,0.0,12.600000698119402,0.30000001192092896
410,244.4084872996189,-1.0000001192092896,314.8584873294214,-98.29999995231628,0.0,0.0,28.250000458210707,0.6000000238418579
411,113.60348576761432,-1.0000001192092896,229.80348579741676,-153.29999995231628,0.0,0.0,37.80000150203705,0.30000001192092896
412,8.911475456719907,0.0,10.861475456719909,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
413,16.173616877415622,0.0,18.74861687741562,-4.0,0.0,0.0,1.1250000894069672,0.30000001192092896
414,24.478740277366757,0.0,26.42874027736676,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
415,19.967221694489318,0.0,20.542221694489317,-2.0,0.0,0.0,1.1250000894069672,0.30000001192092896
416,121.18494596429338,0.0,150.13494596429337,-49.0,0.0,0.0,19.750000953674316,0.30000001192092896
417,8.92675625869743,0.0,10.87675625869743,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
418,10.329647440195563,0.0,12.904647440195562,-4.0,0.0,0.0,1.1250000894069672,0.30000001192092896
419,165.74725928915754,-1.0000001192092896,202.62225931895998,-58.0,0.0,0.0,22.125000935047865,0.0
420,88.81809321185119,-1.0000001192092896,124.49309324165354,-48.0,0.0,0.0,13.325000543147326,0.0
421,149.51691008530344,-1.0000001192092896,225.31691011510583,-96.5,-3.0,0.0,24.400000926107168,0.30000001192092896
422,142.1781735661757,-1.0000001192092896,221.22817359597798,-119.29999995231628,0.0,0.0,40.95000122487545,0.30000001192092896
423,7.345178958153095,0.0,9.295178958153095,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
424,167.22564994546653,0.0,288.0006499454667,-153.79999995231628,-3.0,0.0,35.4250006750226,0.6000000238418579
425,122.27559405654407,1.0000001192092896,141.07559402674173,-48.59999990463257,0.0,1.0,27.20000095665455,0.6000000238418579
426,34.90946730721195,0.0,45.98446730721194,-17.0,0.0,0.0,5.6250002682209015,0.30000001192092896
427,78.27320236604861,0.0,109.99820236604862,-33.5,-13.5,0.0,14.375001061707735,0.9000000357627869
428,7.6826006756908,0.0,9.0076006756908,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
429,5.479779020958743,0.0,7.429779020958741,-3.0,0.0,0.0,0.7500000596046448,0.30000001192092896
430,82.4384016660204,-1.0000001192092896,121.66340169582271,-54.0,0.0,0.0,15.775000933557749,0.0
431,30.55255117026994,0.0,47.45255117026995,-26.0,0.0,0.0,9.100000560283661,0.0
432,106.42448378437072,-1.0000001192092896,148.39948381417324,-61.299999952316284,0.0,0.0,20.025000888854265,0.30000001192092896
433,38.40459230765059,1.0000001192092896,51.554592277848265,-24.0,0.0,1.0,8.850000619888306,0.0
434,123.45536969682891,0.0,168.60536969682894,-60.799999952316284,-3.0,0.0,17.75000035762787,0.9000000357627869
435,6.110064497482765,0.0,7.435064497482764,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
436,157.79990540943714,0.0,208.34990540943704,-80.0,0.0,0.0,29.45000236853957,0.0
437,99.02468182740489,0.0,147.17468182740478,-69.0,0.0,0.0,20.85000078752637,0.0
438,96.32862271513886,0.0,121.60362271513887,-35.0,0.0,0.0,9.725000519305468,0.0
439,86.60754868165289,-1.0000001192092896,130.23254871145525,-63.0,0.0,0.0,20.375000793486834,0.0
440,98.90295654182421,0.0,162.40295654182424,-81.0,0.0,0.0,17.200000260025263,0.30000001192092896
441,206.44121789475227,0.0,255.64121789475226,-73.09999996423721,-1.0,0.0,24.000001084059477,0.9000000357627869
442,119.51139065595619,-1.0000001192092896,158.98639068575858,-60.0,0.0,0.0,21.525000352412462,0.0
443,125.29545034317172,-1.0000001192092896,168.27045037297407,-63.0,0.0,0.0,21.02500021830201,0.0
444,22.06747546495581,0.0,28.517475464955808,-12.0,0.0,0.0,5.550000429153442,0.0
445,108.93202317498498,0.0,142.082023174985,-55.0,0.0,0.0,21.850001335144043,0.0
446,167.72731416736207,-1.0000001192092896,224.60231419716425,-90.0,0.0,0.0,34.12500209733844,0.0
447,6.125722835455509,0.0,7.45072283545551,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
448,96.89014309594974,0.0,187.16514309594953,-121.0,0.0,0.0,30.725000627338886,0.0
449,129.2080859864558,0.0,177.43308598645572,-55.299999952316284,-16.5,0.0,22.37500110641122,1.2000000476837158
450,58.49076910200512,0.0,108.49076910200509,-68.0,0.0,0.0,18.00000073388219,0.0
451,134.6156186009312,0.0,179.41561860093117,-65.09999990463257,0.0,0.0,19.10000030323863,1.2000000476837158
452,8.558971802538451,0.0,11.13397180253845,-4.0,0.0,0.0,1.1250000894069672,0.30000001192092896
453,7.711884628500149,0.0,9.036884628500149,-2.0,0.0,0.0,0.3750000298023224,0.30000001192092896
