Episode,R_total,R_env,R_passing,R_in_box,R_assist,R_role,R_approach
428,5.099999726,0,0,0,0,4.799999714,0.300000012
429,5.099999726,0,0,0,0,4.799999714,0.300000012
430,41.43999688,0,-13.80000001,0,0,43.8399991,11.39999979
431,84.5399954,-1.000000119,-18.5,0,0,62.99999797,41.03999832
432,6.299999535,0,-1,0,0,6.639999539,0.659999996
433,25.07999852,0,-3.5,0,0,26.71999842,1.859999977
434,37.41999653,-1.000000119,-15,10,0,41.71999651,11.69999972
435,42.57999571,-1.000000119,-21.30000001,0,0,55.87999562,8.999999844
436,7.739999712,0,0,0,0,7.4399997,0.300000012
437,75.39999557,0,-12.30000001,0,0,51.99999872,29.6999993
438,28.71999724,-1.000000119,-17.5,-7,0,41.63999707,5.579999864
439,66.65999623,0,-9.300000012,0,0,43.79999727,32.15999877
440,44.47999755,0,-8.800000012,0,0,37.43999684,15.83999938
441,53.97999713,-1.000000119,-20,0,0,53.43999653,21.53999911
442,6.41999945,0,-2,0,0,7.759999424,0.659999996
443,4.799999774,0,-1.5,0,0,5.999999642,0.300000012
444,64.57999565,0,-10.80000001,3,0,60.67999808,14.69999976
445,64.6999964,-1.000000119,-12,0,0,62.87999533,14.81999956
446,27.97999714,0,-18.30000001,0,0,40.99999762,5.279999934
447,71.23999567,0,-23.80000001,0,0,72.39999568,26.63999944
448,56.59999682,-1.000000119,-14,0,0,52.67999774,28.91999908
449,44.77999556,-1.000000119,-23.5,0,0,60.27999778,8.999999844
450,38.27999771,0,-20.80000001,0,0,51.27999825,7.79999987
451,38.37999669,-1.000000119,-22.80000001,0,0,45.07999769,17.09999949
452,17.81999868,0,-6.300000012,0,0,22.07999867,2.039999999
453,44.09999768,-1.000000119,-10,0,0,49.15999812,5.939999886
454,73.77999532,0,-23.5,0,0,57.75999516,41.51999828
455,45.83999632,-1.000000119,-15.5,0,0,50.63999736,11.69999952
456,36.55999832,0,-12.30000001,0,0,38.75999874,20.09999928
457,20.51999769,0,-10.29999995,0,0,28.11999846,2.700000003
458,4.099999726,0,-1,0,0,4.799999714,0.300000012
459,22.3599968,0,-36.90000004,0,0,50.15999795,17.09999975
460,39.63999772,0,-15.80000001,0,0,45.59999841,9.839999825
461,36.459997,0,-5.800000012,0,0,35.11999661,7.139999852
462,5.299999654,0,-1,0,0,5.999999642,0.300000012
463,5.099999726,0,0,0,0,4.799999714,0.300000012
464,4.179999799,0,-1,0,0,4.879999757,0.300000012
465,7.519999653,0,-0.5,0,0,7.359999567,0.659999996
466,65.79999605,0,-15.5,0,0,56.19999686,23.09999925
467,4.299999654,0,-2,0,0,5.999999642,0.300000012
468,28.19999835,0,-6,-2,0,30.71999821,3.479999952
469,73.19999577,-1.000000119,-16.5,0,0,60.63999756,30.05999891
470,58.57999642,-1.000000119,-9,0,0,48.11999628,20.45999919
471,4.799999714,0,-1.5,0,0,5.999999642,0.300000012
472,42.1599983,0,-5.300000012,0,0,41.15999803,6.299999923
473,77.23999619,-1.000000119,-22.30000001,0,0,64.47999714,36.05999856
474,52.19999467,-1.000000119,-31.09999996,0,0,66.83999807,17.45999965
475,94.47999474,-1.000000119,-14.30000001,-1,0,70.8399944,44.9399986
476,43.8999963,0,-19.30000001,0,0,47.47999763,15.71999943
477,45.33999771,1.000000119,-7.5,5,1,31.11999774,15.71999942
478,50.33999664,0,-12.30000001,0,0,53.27999653,9.359999813
479,35.1599972,-1.000000119,-14.5,0,0,43.6399983,7.019999862
480,3.099999756,0,-2,-3,0,4.799999714,0.300000012
481,4.69999969,0,-1,0,0,5.399999678,0.300000012
482,28.71999854,0,-1,0,0,28.75999853,0.960000008
483,25.45999733,0,-9.299999952,6,0,28.7599982,5.999999903
484,41.25999813,0,-17,0,0,52.0799986,6.17999988
485,6.379999518,0,-1,0,0,6.599999517,0.779999994
486,60.97999512,0,-28.29999995,0,0,63.11999708,26.15999905
487,49.1599958,-1.000000119,-31,0,0,56.91999738,18.23999947
488,28.81999715,-1.000000119,-19,0,0,41.31999817,7.499999851
489,23.63999873,0,-6.299999952,0,0,26.51999843,3.419999979
490,4.599999785,0,-0.5,0,0,4.799999714,0.300000012
491,69.31999173,-1.000000119,-59.60000002,0,0,93.07999556,36.83999885
492,28.99999672,-1.000000119,-28.60000002,0,0,45.15999641,13.4399998
493,71.87999481,-1.000000119,-10.5,0,0,68.91999615,14.45999965
494,58.8999969,0,-10.5,0,0,44.3999979,20.9999992
495,7.019999564,0,-1,0,0,7.359999567,0.659999996
496,54.55999648,-1.000000119,-18.5,0,0,58.27999718,15.77999943
497,10.61999914,0,-6,0,0,15.1199991,1.499999985
498,5.499999762,0,-1,0,0,6.19999975,0.300000012
499,73.33999489,-1.000000119,-24.5,0,0,61.43999661,35.39999865
500,36.75999542,-1.000000119,-14.79999995,0,0,46.55999704,5.999999911
501,37.53999789,-1.000000119,-11.29999995,0,0,42.51999836,7.319999881
502,38.45999709,0,-12,0,0,46.19999743,4.259999923
503,50.93999537,0,-20,0,0,60.79999559,10.13999984
504,5.599999905,0,0.5,0,0,4.799999774,0.300000012
505,46.93999667,-1.000000119,-22.59999996,0,0,56.67999662,13.85999976
506,47.33999625,-1.000000119,-14,0,0,52.07999748,10.25999972
507,2.099999756,0,-3,0,0,4.799999714,0.300000012
508,5.69999969,0,0,0,0,5.399999678,0.300000012
509,98.95999297,0,-29.60000002,0,0,75.599994,54.9599985
510,44.31999691,-1.000000119,-14.5,0,0,52.91999759,6.899999864
511,67.51999506,-1.000000119,-23.39999998,0,0,65.87999903,26.03999939
512,55.31999768,0,-15.30000001,0,0,54.91999757,17.69999959
513,46.75999654,-1.000000119,-29,0,0,55.75999819,26.99999885
514,28.31999892,0,-2,0,0,23.7999987,8.519999646
515,126.3999916,-1.000000119,-14.5,0,0,77.2399967,60.6599975
516,3.299999684,0,-3,0,0,5.999999642,0.300000012
517,4.739999622,0,-2,0,0,6.079999596,0.659999996
518,5.099999726,0,0,0,0,4.799999714,0.300000012
519,49.01999708,-1.000000119,-24,0,0,59.55999745,14.4599996
520,6.799999714,0,0.5,0,0,5.999999642,0.300000012
521,4.599999785,0,-0.5,-5,0,4.799999714,0.300000012
522,6.979999661,0,0,0,0,6.67999965,0.300000012
523,50.2199963,-1.000000119,-19,0,0,53.79999749,18.41999955
524,61.81999676,-1.000000119,-13,3,0,51.99999636,23.81999931
525,43.41999748,0,-9,0,0,45.63999809,6.779999867
526,33.85999735,-1.000000119,-15.30000001,1,0,40.55999803,9.599999778
527,90.29999331,0,-17.30000001,0,0,65.1999964,38.3999989
528,48.83999348,-1.000000119,-42.80000001,0,0,66.5599974,34.07999908
529,26.47999601,0,-27.10000002,0,0,45.11999917,8.459999882
530,4.099999726,0,-1,0,0,4.799999714,0.300000012
531,47.57999717,0,-13,0,0,41.55999851,19.01999938
532,44.53999637,-1.000000119,-25.60000002,0,0,44.3199973,26.81999913
533,49.39999543,-1.000000119,-9.799999952,0,0,52.87999707,7.319999881
534,40.53999709,-1.000000119,-17,0,0,44.79999792,13.73999949
535,36.41999664,-1.000000119,-17.30000001,0,0,42.95999907,11.75999974
536,5.399999678,0,-1.5,0,0,6.599999607,0.300000012
537,23.21999817,0,-7,0,0,26.31999773,3.899999931
538,44.09999745,-1.000000119,-14.60000002,0,0,39.47999841,20.21999954
539,5.599999845,0,0.5,0,0,4.799999714,0.300000012
540,45.5199965,0,-25.5,0,0,49.23999627,21.77999909
541,4.099999756,0,-1,0,0,4.799999714,0.300000012
542,63.17999682,0,-11.30000001,-1,0,44.59999582,29.87999899
543,35.49999827,0,-17.89999998,0,0,48.7199977,4.68
544,37.59999606,-1.000000119,-29.30000001,0,0,54.51999622,13.37999978
545,59.79999658,-1.000000119,-9.5,0,0,54.75999884,15.53999952
546,40.4399967,-1.000000119,-17.80000001,-4,0,45.55999802,13.67999975
547,4.179999769,0,-3,0,0,6.879999757,0.300000012
548,57.95999802,-1.000000119,-11.79999995,0,0,58.87999855,11.87999976
549,30.75999664,0,-24.10000002,0,0,49.0399974,5.819999963
550,47.45999667,0,-7.300000012,-2,0,46.11999801,8.639999852
551,37.43999661,-1.000000119,-30.5,-4,0,45.83999775,23.09999899
552,64.55999709,0,-6.5,0,0,40.87999785,36.17999872
553,29.59999425,0,-75.60000002,1,0,68.75999751,40.4399994
554,42.45999663,0,-15.30000001,0,0,49.11999747,8.639999852
555,50.67999471,-1.000000119,-24.09999996,0,0,64.19999487,11.57999981
556,33.05999653,0,-18.29999995,0,0,40.07999733,11.27999977
557,85.51999357,-1.000000119,-33.10000002,0,0,85.11999728,34.49999912
558,7.599999607,0,-0.5,0,0,7.799999535,0.300000012
559,39.51999754,0,-21.09999996,0,0,48.07999754,12.53999966
560,52.93999712,-1.000000119,-19,0,0,55.83999661,17.09999938
561,13.07999879,0,-5.5,0,0,17.19999856,1.379999988
562,43.13999598,-1.000000119,-11.30000001,0,0,41.8799967,13.55999972
563,4.599999815,0,-0.5,-3,0,4.799999714,0.300000012
564,80.77999466,0,-12.80000001,0,0,59.71999782,31.85999881
565,35.83999778,0,-9.800000012,0,0,36.39999843,9.239999838
566,36.25999671,-1.000000119,-15.29999995,0,0,39.7199982,12.83999973
567,38.09999751,-1.000000119,-9,0,0,41.19999816,6.899999849
568,4.779999733,0,-1,0,0,5.479999721,0.300000012
569,33.8999976,0,-19.29999995,0,0,39.27999808,13.91999957
570,50.73999764,0,-13.5,0,0,48.31999795,19.91999941
571,18.87999868,0,-7.799999952,0,0,24.15999845,2.519999981
572,51.99999534,-1.000000119,-26,0,0,65.51999669,15.47999962
573,50.59999558,0,-14.5,0,0,54.35999848,10.73999973
574,45.79999804,-1.000000119,-11.80000001,0,0,46.47999831,12.11999974
575,7.019999683,0,0,0,0,6.719999671,0.300000012
576,46.69999756,-1.000000119,-10.90000004,0,0,51.87999758,6.719999947
577,48.93999627,0,-25.29999995,0,0,60.19999738,14.03999969
578,37.47999793,0,-10.30000001,0,0,43.03999794,4.739999965
579,22.83999699,-1.000000119,-23.5,0,0,37.43999878,9.899999723
580,60.79999425,0,-21.80000001,0,0,58.47999735,24.11999898
581,4.899999619,0,-2,0,0,6.599999607,0.300000012
582,4.299999654,0,-2,0,0,5.999999642,0.300000012
583,59.57999559,-1.000000119,-13.30000001,0,0,51.79999745,22.07999925
584,45.99999768,0,-7.5,0,0,42.79999879,14.69999948
585,42.31999755,-1.000000119,-14.5,0,0,51.7599975,6.059999883
586,105.3399972,0,-20.5999999,0,0,71.15999678,54.77999842
587,35.39999802,0,-9,0,0,31.43999738,12.9599996
588,5.099999726,0,0,0,0,4.799999714,0.300000012
589,11.73999897,0,-4.300000012,0,0,14.11999887,1.920000009
590,23.29999825,0,-7.599999964,0,0,26.15999803,4.73999998
591,17.73999871,0,-11,0,0,21.35999948,7.379999809
592,6.099999845,0,1,0,0,4.799999714,0.300000012
593,19.21999863,0,-5.599999964,0,0,21.27999854,3.539999999
594,14.73999891,0,-4.300000012,0,0,16.15999859,2.879999995
595,6.41999954,0,-1,0,0,7.119999528,0.300000012
596,52.33999687,-1.000000119,-9,0,0,47.63999736,14.69999942
597,40.01999775,0,-10,-3,0,34.71999764,15.29999955
598,53.97999638,0,-16.30000001,0,0,47.19999737,25.07999916
599,16.03999957,0,-10.09999996,0,0,22.83999931,3.300000012
600,56.57999746,0,-10.80000001,0,0,47.27999854,20.0999995
601,3.899999648,0,-3,8,0,6.599999607,0.300000012
602,30.93999813,0,-6.800000012,5,0,25.1999985,12.53999957
603,45.43999694,-1.000000119,-19.09999996,0,0,46.15999807,19.37999955
604,41.57999655,-1.000000119,-24,0,0,57.87999701,8.699999824
605,83.4799941,0,-60.69999993,0,0,90.55999615,49.61999868
606,5.099999905,0,0,0,0,4.799999714,0.300000012
607,53.77999616,-1.000000119,-14.30000001,0,0,50.83999716,18.23999951
608,6.199999809,0,0.5,0,0,5.399999678,0.300000012
609,5.599999785,0,0.5,0,0,4.799999714,0.300000012
610,29.339996,0,-22,0,0,45.99999788,5.339999899
611,54.91999684,-1.000000119,-13.10000002,0,0,53.95999713,15.05999946
612,48.23999667,-1.000000119,-14.79999995,0,0,50.11999609,13.91999971
613,68.09999692,0,-21.80000001,0,0,55.11999887,36.77999901
614,42.55999792,-1.000000119,-16.5,-4,0,41.27999742,18.77999919
615,38.63999809,0,-9,0,0,30.95999862,16.67999961
616,82.95999335,-1.000000119,-57.80000007,0,0,99.99999611,41.75999915
617,45.4799979,-1.000000119,-20.09999996,0,0,55.47999753,11.09999982
618,7.259999514,0,0,0,0,6.599999517,0.659999996
619,82.53999389,-1.000000119,-25.5,-18,0,83.43999386,33.59999878
620,47.95999725,-1.000000119,-10.5,0,0,44.63999793,14.81999935
621,39.79999743,0,-4.5,0,0,28.83999878,17.45999934
622,4.299999684,0,-2,0,0,5.999999642,0.300000012
623,49.53999754,0,-27.89999998,0,0,64.35999933,13.0799998
624,49.979996,0,-19,0,0,47.55999842,21.41999914
625,4.599999785,0,-0.5,0,0,4.799999714,0.300000012
626,45.91999757,-1.000000119,-17.80000001,-4,0,57.63999833,7.079999886
627,28.0999988,0,-4.800000012,0,0,30.07999891,2.82
628,42.23999456,0,-23.79999995,-6,0,54.99999455,11.03999979
629,44.09999666,-1.000000119,-11,0,0,50.03999755,6.059999883
630,87.51999339,-1.000000119,-25.5,0,0,66.67999731,47.3399983
631,85.01999488,0,-47.19999993,0,0,87.71999575,46.49999867
632,5.099999726,0,0,0,0,4.799999714,0.300000012
633,31.69999599,0,-21.29999995,0,0,43.51999608,9.479999833
634,4.099999726,0,-1,0,0,4.799999714,0.300000012
635,77.93999476,0,-37.59999996,0,0,73.51999709,40.019999
636,45.33999659,0,-24.79999995,0,0,49.51999876,22.61999903
637,38.83999768,0,-20,0,0,37.91999698,22.9199992
638,7.319999754,0,0.5,0,0,6.159999639,0.659999996
639,4.69999972,0,-1,0,0,5.399999678,0.300000012
640,49.17999808,0,-8.5,0,0,30.87999791,22.79999908
641,35.9999976,0,-5,6,0,30.75999779,12.23999958
642,124.2799918,-1.000000119,-41,0,0,108.6399929,59.63999826
643,62.35999539,0,-8,1,0,47.15999717,25.19999956
644,5.099999726,0,0,0,0,4.799999714,0.300000012
645,5.099999726,0,0,0,0,4.799999714,0.300000012
646,45.49999829,0,-5.300000012,0,0,40.47999772,10.31999967
647,122.5799934,-1.000000119,-24.59999996,0,0,91.03999832,55.13999837
648,4.099999726,0,-1,-5,0,4.799999714,0.300000012
649,50.89999776,-1.000000119,-12,0,0,53.5199984,10.37999972
650,4.599999785,0,-0.5,5,0,4.799999714,0.300000012
651,41.65999757,-1.000000119,-24.30000001,0,0,56.87999779,10.07999982
652,55.73999776,-1.000000119,-20,0,0,65.03999823,11.69999973
653,54.13999268,-1.000000119,-28.29999995,0,0,71.79999262,11.6399997
654,5.819999635,0,-1,0,0,6.159999639,0.659999996
655,131.9999938,0,-26.19999999,0,0,108.7599945,49.4399987
656,38.59999619,0,-22.80000001,0,0,50.71999744,10.67999981
657,55.41999731,-1.000000119,-8.599999964,0,0,54.63999735,10.37999984
658,118.9799932,0,-27.60000002,0,0,79.95999825,64.61999733
659,47.83999613,-1.000000119,-21.5,0,0,50.83999726,19.49999934
660,30.59999733,0,-11,0,0,31.95999807,5.639999919
661,22.37999851,0,-5,0,0,21.1999985,6.179999828
662,82.21999417,-1.000000119,-22.5,0,0,70.79999612,34.91999865
663,42.13999724,0,-12.5,0,0,45.51999629,15.11999961
664,34.35999608,0,-33.80000001,0,0,58.55999734,9.59999983
665,6.239999682,0,-0.5,0,0,6.079999596,0.659999996
666,39.51999757,0,-15.5,-2,0,41.51999825,13.49999935
667,22.19999897,0,-5.099999964,0,0,22.55999892,4.739999965
668,40.53999749,-1.000000119,-16,0,0,51.47999878,6.059999883
669,5.799999774,0,-0.5,0,0,5.999999642,0.300000012
670,20.8999987,0,-2,0,0,16.23999906,6.659999758
671,38.41999553,-1.000000119,-16.29999995,0,0,45.15999838,10.55999981
672,26.55999839,0,-2.100000024,0,0,24.27999789,4.37999998
673,53.49999608,0,-3,0,0,48.63999705,7.859999843
674,7.259999633,0,0,0,0,6.959999442,0.300000012
675,19.67999899,0,-4.5,0,0,16.91999906,7.259999722
676,5.099999726,0,0,0,0,4.799999714,0.300000012
677,5.179999769,0,0,0,0,4.879999757,0.300000012
678,45.99999779,0,-2,0,0,26.75999898,15.23999944
679,64.79999399,0,-34.09999996,0,0,76.23999529,24.65999936
680,68.7199969,0,-13,0,0,45.55999774,38.15999861
681,3.599999815,0,-1.5,0,0,4.799999714,0.300000012
682,23.91999835,0,-5.099999964,0,0,24.87999963,4.139999993
683,86.43999624,0,-12.5,0,0,61.3199961,43.61999816
684,44.61999646,0,-19.60000002,0,0,54.07999708,10.13999984
685,3.69999972,0,-2,0,0,5.399999678,0.300000012
686,37.49999619,-1.000000119,-24,0,0,53.19999614,9.299999863
687,2.099999756,0,-3,0,0,4.799999714,0.300000012
688,5.219999671,0,-1,0,0,5.559999675,0.659999996
689,5.199999779,0,-0.5,8,0,5.399999678,0.300000012
690,81.81999715,0,-10.5,0,0,63.63999826,28.6799992
691,31.17999747,0,-39.0999999,0,0,44.35999823,25.91999911
692,66.69999561,-1.000000119,-30,0,0,64.87999687,32.81999897
693,5.099999726,0,0,0,0,4.799999714,0.300000012
694,7.739999563,0,-1,0,0,8.439999521,0.300000012
695,26.91999862,0,-4.100000024,4,0,25.91999912,5.099999972
696,19.99999875,0,-6.5,1,0,23.91999906,2.579999961
697,30.739997,0,-12.30000001,0,0,36.43999666,6.599999912
698,5.199999809,0,-0.5,-5,0,5.399999678,0.300000012
699,4.099999726,0,-1,0,0,4.799999714,0.300000012
700,26.21999818,0,-1,0,0,26.79999816,0.420000009
701,68.8999954,-1.000000119,-18.5,0,0,70.15999557,18.23999939
702,3.859999716,0,-1,0,0,4.559999704,0.300000012
703,6.319999754,0,-0.5,0,0,6.159999639,0.659999996
704,44.91999742,-1.000000119,-19.79999995,-6,0,53.83999757,11.87999966
705,138.7199907,0,-42.20000005,0,0,103.239996,79.67999773
706,9.059999585,0,0,0,0,8.399999589,0.659999996
707,35.03999616,-1.000000119,-19.30000001,0,0,40.2799969,15.05999967
708,17.17999905,0,-5.300000012,0,0,19.35999897,3.119999968
709,5.459999651,0,-2,0,0,6.799999624,0.659999996
710,42.65999689,-1.000000119,-18,0,0,52.11999719,9.539999634
711,4.099999726,0,-1,0,0,4.799999714,0.300000012
712,46.99999603,-1.000000119,-18.5,0,0,55.63999753,10.85999978
713,85.43999304,0,-30.60000002,0,0,73.67999583,42.3599985
714,18.99999815,0,-6.5,0,0,16.43999898,9.059999548
715,45.0999979,0,-3.5,0,0,32.87999851,21.71999931
716,90.97999673,-1.000000119,-33.39999998,0,0,66.6399975,58.73999845
717,18.15999842,0,-3.5,3,0,16.55999893,5.099999845
718,7.039999664,0,-0.5,0,0,6.759999603,0.779999994
719,4.19999975,0,-1.5,0,0,5.399999678,0.300000012
720,116.3599923,0,-12.5,0,0,62.71999729,64.13999728
721,4.099999726,0,-1,0,0,4.799999714,0.300000012
722,21.61999893,0,-6.5,0,0,20.75999928,9.359999612
723,46.09999626,-1.000000119,-23.20000005,0,0,47.31999561,22.97999962
724,5.799999774,0,-0.5,0,0,5.999999642,0.300000012
725,5.299999833,0,-1,0,0,5.999999642,0.300000012
726,4.099999756,0,-1,-15,0,4.799999714,0.300000012
727,62.59999643,0,-24.5,0,0,67.91999686,21.17999951
728,54.97999404,-1.000000119,-32.59999996,0,0,68.23999863,20.33999965
729,3.599999845,0,-1.5,0,0,4.799999714,0.300000012
730,72.75999375,0,-37.5,0,0,76.7199972,33.53999884
731,53.219997,0,-10.5,0,0,50.07999802,17.63999936
732,6.779999614,0,0,0,0,6.479999602,0.300000012
733,34.39999686,0,-13,-5,0,36.59999698,10.79999977
734,73.73999675,-1.000000119,-14.5,0,0,64.83999763,26.39999933
735,72.31999486,-1.000000119,-17,0,0,50.83999753,33.47999886
736,97.99999332,-1.000000119,-43.79999995,0,0,93.83999519,48.95999873
737,18.67999855,0,-3.100000024,-15,0,18.3599984,3.420000002
738,7.399999738,0,0.5,0,0,6.599999607,0.300000012
739,21.27999836,0,-8.800000012,0,0,26.11999827,3.959999956
740,47.45999657,0,-16,0,0,45.27999751,18.17999925
741,55.279996,0,-34.10000002,0,0,56.35999732,31.01999921
742,17.17999822,0,-10.59999996,-10,0,23.39999788,4.379999988
743,38.59999837,-1.000000119,-9.799999952,-15,0,41.59999851,7.79999987
744,39.99999675,0,-11.79999995,0,0,45.67999643,6.119999923
745,13.21999848,0,-7,0,0,18.95999873,1.25999999
746,106.9599926,0,-39.30000001,0,0,91.07999563,51.17999806
747,38.35999776,0,-8.5,0,0,29.15999818,17.69999954
748,22.79999872,0,-11.09999996,0,0,25.43999874,8.459999874
749,88.07999408,0,-34.80000001,0,0,89.59999529,41.27999839
750,33.67999683,-1.000000119,-21.5,0,0,41.83999696,14.33999953
751,4.099999726,0,-1,0,0,4.799999714,0.300000012
752,44.7999967,-1.000000119,-17.30000001,0,0,43.51999767,23.57999919
753,105.1199963,0,-24.60000002,0,0,69.79999651,55.919998
754,35.11999685,0,-10.80000001,0,0,36.91999669,8.999999791
755,4.099999726,0,-1,0,0,4.799999714,0.300000012
756,76.49999449,-1.000000119,-26.10000002,0,0,71.43999529,32.15999907
757,30.09999698,0,-26.60000002,0,0,45.47999704,11.21999978
758,49.99999608,0,-14.10000002,0,0,53.71999653,10.37999985
759,63.69999725,-1.000000119,-13,0,0,54.43999762,31.25999877
760,4.639999837,0,-0.5,0,0,4.839999735,0.300000012
761,48.75999727,-1.000000119,-17.5,0,0,48.35999709,18.89999909
762,64.01999615,0,-20.5,0,0,55.15999702,33.35999876
763,27.67999589,-1.000000119,-31.10000002,0,0,48.31999729,11.45999981
764,55.01999637,0,-19.5,0,0,51.6399979,20.87999925
765,36.7399981,0,-3.800000012,0,0,36.27999777,4.259999968
766,40.83999701,0,-12.80000001,0,0,48.23999779,5.399999924
767,4.099999756,0,-1,0,0,4.799999714,0.300000012
768,91.01999518,-1.000000119,-18,0,0,66.87999763,55.1399977
769,4.099999726,0,-1,0,0,4.799999714,0.300000012
770,71.67999666,0,-18.5,0,0,57.1599967,37.0199987
771,107.3399966,0,-29.80000001,0,0,85.95999665,51.17999786
772,26.73999807,0,-7.5,0,0,29.27999875,6.959999837
773,52.81999616,-1.000000119,-19.29999995,0,0,57.51999821,15.5999997
774,4.599999815,0,-0.5,0,0,4.799999714,0.300000012
775,55.61999637,-1.000000119,-10,0,0,49.1599972,17.45999941
776,3.099999756,0,-2,0,0,4.799999714,0.300000012
777,5.099999845,0,0,0,0,4.799999714,0.300000012
778,36.7999966,0,-14.5,0,0,43.43999942,7.859999843
779,4.599999845,0,-0.5,0,0,4.799999714,0.300000012
780,4.679999828,0,-0.5,0,0,4.879999757,0.300000012
781,50.47999562,-1.000000119,-20.5,0,0,49.23999853,22.73999923
782,5.099999726,0,0,0,0,4.799999714,0.300000012
783,116.2799943,0,-17.60000002,0,0,74.55999619,67.31999746
784,5.69999969,0,0,0,0,5.399999678,0.300000012
785,65.07999485,-1.000000119,-22.80000001,0,0,65.47999633,23.39999928
786,49.49999627,-1.000000119,-10,0,0,52.87999686,7.619999848
787,28.89999703,0,-23,0,0,44.75999773,7.139999852
788,27.27999833,0,-8,0,0,25.19999868,10.07999963
789,21.65999839,0,-7.599999964,-35,0,23.91999829,5.339999966
790,5.999999642,0,-1.5,-10,0,7.199999571,0.300000012
791,14.17999829,0,-6.300000012,0,0,17.23999912,3.239999972
792,112.6199905,0,-54.10000002,0,0,108.9999941,57.71999852
793,89.95999525,-1.000000119,-11.5,0,0,66.7199968,37.73999865
794,36.95999786,0,-21.79999995,0,0,47.95999774,10.79999981
795,5.099999726,0,0,0,0,4.799999714,0.300000012
